,SNumber,Date,Time,DNumber,Dtime,Ptime
89553,2346,21.05.21,10:32:00,1050005,   01:00,1:20:00
89563,2346,06.12.21,10:23:00,1038092,   01:00,1:20:00
89564,2346,17.12.21,15:30:48,1050005,   03:00,1:20:00
89565,2346,21.12.21,09:22:36,1050005,   02:00,1:20:00
89566,2346,24.01.22,10:55:00,1050005,   01:00,1:20:00
89567,2346,24.01.22,10:58:48,1050005,   03:00,1:20:00
89597,2347,29.12.21,11:05:36,89280101123,   01:00,0:54:00
89598,2347,29.12.21,11:05:30,89380101123,   01:00,0:54:00
89621,2347,20.10.22,17:36:00,09,   00:00,0:54:00
89628,2347,25.10.22,10:35:36,1050005,   01:00,0:54:00
89632,2347,25.10.22,15:17:18,1014265,   04:00,0:54:00
89636,2347,27.10.22,10:07:36,1050005,   01:00,0:54:00
89637,2347,27.10.22,10:10:06,1050005,   02:00,0:54:00
89671,2347,03.11.22,11:11:18,1026824,   08:00,0:54:00
89672,2347,03.11.22,11:24:24,1026824,   02:00,0:54:00
89693,2347,09.11.22,10:08:36,1026549,   01:00,0:54:00
89700,2347,13.11.22,11:47:36,1050005,   03:00,0:54:00
89709,2347,15.11.22,18:17:24,1026297,   01:00,0:54:00
89710,2347,16.11.22,09:12:06,1026642,   01:00,0:54:00
89717,2347,16.11.22,17:44:24,1026642,   08:00,0:54:00
89724,2347,17.11.22,17:54:18,1026297,   03:00,0:54:00
89725,2347,17.11.22,18:01:00,1078821,   08:00,0:54:00
89726,2347,17.11.22,18:30:36,1026297,   04:00,0:54:00
89730,2347,18.11.22,10:18:06,1026297,   01:00,0:54:00
89736,2347,18.11.22,15:36:06,1078821,   02:00,0:54:00
89755,2347,23.03.23,10:50:30,1063210,   01:00,0:54:00
89795,2347,31.10.23,10:24:54,8373778,   01:00,0:54:00
89809,2351,14.07.21,16:17:00,722,   00:00,0:00:00
89839,2355,12.02.20,09:21:00,918229,   00:00,1:54:00
89847,2355,04.03.20,16:05:00,8182290,   00:00,1:54:00
89848,2355,04.03.20,16:05:00,182290,   00:00,1:54:00
89918,2355,13.10.20,09:52:48,889182290363,   01:00,1:54:00
89951,2355,17.11.20,11:49:42,1069581,   02:00,1:54:00
90004,2355,25.03.21,12:34:12,889182290363,   01:00,1:54:00
90008,2355,09.04.21,09:57:42,8891822,   01:00,1:54:00
90009,2355,09.04.21,09:58:42,879182290363,   01:00,1:54:00
90010,2355,09.04.21,09:59:00,879182290363,   00:00,1:54:00
90011,2355,09.04.21,11:02:12,89182290363,   01:00,1:54:00
90012,2355,09.04.21,11:04:42,89286969184,   01:00,1:54:00
90029,2355,20.05.21,12:24:24,624878,   01:00,1:54:00
90032,2355,20.05.21,12:28:12,624878,   01:00,1:54:00
90035,2355,20.05.21,14:05:18,624878,   01:00,1:54:00
90037,2355,20.05.21,14:21:42,624878,   01:00,1:54:00
90038,2355,20.05.21,14:22:00,624878,   00:00,1:54:00
90039,2355,20.05.21,14:22:24,624878,   08:00,1:54:00
90045,2355,20.05.21,15:22:00,624878,   04:00,1:54:00
90046,2355,20.05.21,15:28:48,624878,   01:00,1:54:00
90131,2355,16.03.22,09:52:54,1014415,   04:00,1:54:00
90133,2355,21.03.22,13:07:18,84957714116,   03:00,1:54:00
90134,2355,21.03.22,13:10:48,84953801400,   05:00,1:54:00
90136,2355,01.04.22,13:36:06,1040660,   01:00,1:54:00
90171,2355,08.06.22,11:03:48,884953801402,   01:00,1:54:00
90172,2355,08.06.22,11:04:54,884953801402,   01:00,1:54:00
90173,2355,08.06.22,11:04:54,884953801400,   01:00,1:54:00
90174,2355,08.06.22,11:05:48,884956453808,   01:00,1:54:00
90181,2355,17.06.22,09:19:54,889289192090,   01:00,1:54:00
90199,2355,08.07.22,10:06:42,1050005,   02:00,1:54:00
90224,2355,18.08.22,11:54:42,84953801400,   06:00,1:54:00
90257,2355,15.11.22,15:00:36,1078195,   01:00,1:54:00
90258,2355,22.11.23,13:57:06,1078195,   02:00,1:54:00
90259,2355,22.11.23,15:39:30,89222487064,   01:00,1:54:00
90282,2355,09.02.23,10:10:48,89182290363,   03:00,1:54:00
90283,2355,09.02.23,10:24:30,89937636638,   05:00,1:54:00
90284,2355,10.02.23,09:13:42,89182290363,   02:00,1:54:00
90285,2355,10.02.23,10:05:12,89182290363,   01:00,1:54:00
90286,2355,10.02.23,10:05:54,89937636638,   02:00,1:54:00
90287,2355,10.02.23,10:10:30,89937636638,   01:00,1:54:00
90288,2355,10.02.23,10:17:36,89937636638,   01:00,1:54:00
90289,2355,10.02.23,10:50:12,89937636638,   01:00,1:54:00
90290,2355,10.02.23,11:26:24,89937636638,   01:00,1:54:00
90295,2355,13.03.23,11:11:30,84953801400,   05:00,1:54:00
90296,2355,14.03.23,09:10:42,84957714116,   04:00,1:54:00
90297,2355,14.03.23,09:14:06,84953801400,   01:00,1:54:00
90299,2355,14.03.23,09:28:00,858249,   00:00,1:54:00
90300,2355,14.03.23,09:48:42,1058249,   07:00,1:54:00
90301,2355,14.03.23,10:56:36,84953801400,   04:00,1:54:00
90304,2355,23.03.23,16:27:36,84953801400,   04:00,1:54:00
90332,2355,17.04.23,16:40:00,926254,   00:00,1:54:00
90347,2355,10.07.23,14:06:36,1014116,   02:00,1:54:00
90348,2355,10.07.23,14:22:54,1014116,   02:00,1:54:00
90361,2355,09.08.23,14:22:00,1038014,   00:00,1:54:00
90362,2355,09.08.23,14:22:00,1038014,   00:00,1:54:00
90363,2355,09.08.23,14:23:00,1049538,   00:00,1:54:00
90380,2355,09.10.23,10:06:18,1078195,   03:00,1:54:00
90383,2355,17.11.23,09:24:00,1049538,   00:00,1:54:00
90384,2355,17.11.23,09:26:12,84953801400,   01:00,1:54:00
90391,2355,04.12.23,09:38:54,84953801400,   03:00,1:54:00
90392,2355,04.12.23,09:52:48,84953801400,   03:00,1:54:00
90397,2358,29.11.19,11:09:48,8732220801,   01:00,0:25:00
90407,2358,25.03.20,11:20:00,888412428111,   00:00,0:25:00
90412,2358,23.10.20,11:32:18,88005053020,   07:00,0:25:00
90413,2358,11.11.20,14:11:36,88734551456,   03:00,0:25:00
90416,2358,13.11.20,15:18:00,888412428171,   00:00,0:25:00
90417,2358,15.02.21,16:27:30,88734551456,   01:00,0:25:00
90418,2358,15.02.21,16:28:54,88734551480,   01:00,0:25:00
90419,2358,15.02.21,16:28:48,88734551481,   02:00,0:25:00
90420,2358,15.02.21,17:11:00,88734551480,   00:00,0:25:00
90421,2358,15.02.21,17:11:24,88734551481,   01:00,0:25:00
90425,2358,31.01.22,10:18:24,88734554156,   01:00,0:25:00
90428,2358,31.01.22,10:31:00,88734554156,   04:00,0:25:00
90429,2358,31.01.22,12:48:36,88734554160,   01:00,0:25:00
90430,2358,31.01.22,12:50:18,88734554168,   01:00,0:25:00
90432,2358,22.11.23,14:36:12,8373778,   01:00,0:25:00
90433,2358,13.12.23,17:51:18,8373121,   01:00,0:25:00
90434,2366,04.02.20,09:11:36,1078085,   03:00,3:59:00
90435,2366,04.02.20,09:23:30,1078085,   01:00,3:59:00
90436,2366,04.02.20,09:30:48,1078085,   01:00,3:59:00
90437,2366,04.02.20,09:34:18,1078085,   05:00,3:59:00
90438,2366,04.02.20,13:10:30,1017505,   02:00,3:59:00
90439,2366,04.02.20,14:42:42,1078085,   01:00,3:59:00
90440,2366,04.02.20,15:24:54,1078085,   04:00,3:59:00
90441,2366,04.02.20,15:36:48,1078085,   02:00,3:59:00
90442,2366,04.02.20,16:05:42,1039553,   01:00,3:59:00
90443,2366,04.02.20,16:10:48,1039553,   02:00,3:59:00
90444,2366,04.02.20,16:32:48,1039553,   04:00,3:59:00
90445,2366,04.02.20,16:39:24,1039553,   01:00,3:59:00
90446,2366,04.02.20,16:41:36,1039553,   02:00,3:59:00
90447,2366,04.02.20,16:43:18,1078085,   01:00,3:59:00
90448,2366,05.02.20,09:22:48,1078085,   01:00,3:59:00
90449,2366,05.02.20,12:43:54,1078085,   04:00,3:59:00
90450,2366,05.02.20,14:10:24,1052580,   02:00,3:59:00
90451,2366,05.02.20,14:20:36,1052580,   01:00,3:59:00
90452,2366,05.02.20,14:25:48,1078085,   01:00,3:59:00
90453,2366,05.02.20,14:26:54,1039553,   01:00,3:59:00
90454,2366,05.02.20,14:27:24,1039174,   01:00,3:59:00
90455,2366,06.02.20,09:15:12,1017505,   02:00,3:59:00
90456,2366,06.02.20,09:17:36,1078085,   01:00,3:59:00
90457,2366,06.02.20,10:01:48,1017505,   03:00,3:59:00
90458,2366,06.02.20,10:29:36,1017505,   05:00,3:59:00
90459,2366,06.02.20,14:36:36,1052580,   01:00,3:59:00
90460,2366,06.02.20,14:44:00,1052580,   02:00,3:59:00
90461,2366,06.02.20,14:46:42,1039174,   02:00,3:59:00
90462,2366,06.02.20,14:53:30,1039174,   05:00,3:59:00
90463,2366,04.06.20,09:15:30,1078085,   02:00,3:59:00
90464,2366,04.06.20,12:05:00,1077043,   00:00,3:59:00
90465,2366,04.06.20,12:05:30,1071423,   06:00,3:59:00
90466,2366,04.06.20,14:35:18,1071423,   05:00,3:59:00
90467,2366,04.06.20,14:53:42,1071423,   23:00,3:59:00
90468,2366,09.06.20,09:22:24,1078085,   03:00,3:59:00
90469,2366,26.01.21,09:29:00,1078085,   02:00,3:59:00
90470,2366,26.01.21,09:33:42,1078085,   02:00,3:59:00
90471,2366,26.01.21,09:37:36,1078085,   01:00,3:59:00
90472,2366,26.01.21,15:54:18,1078085,   02:00,3:59:00
90473,2366,26.01.21,16:17:24,1078085,   01:00,3:59:00
90474,2366,27.01.21,09:39:12,1078085,   01:00,3:59:00
90475,2366,27.01.21,12:19:00,1078085,   01:00,3:59:00
90476,2366,27.01.21,13:40:54,1078085,   03:00,3:59:00
90477,2366,27.01.21,15:35:42,1078085,   03:00,3:59:00
90478,2366,28.01.21,09:35:24,1078085,   04:00,3:59:00
90479,2366,28.01.21,09:53:54,1077043,   06:00,3:59:00
90480,2366,28.01.21,10:09:42,1078085,   01:00,3:59:00
90481,2366,28.01.21,14:16:00,1078085,   01:00,3:59:00
90482,2366,28.01.21,14:23:48,1078085,   02:00,3:59:00
90483,2366,28.01.21,15:24:18,1078085,   01:00,3:59:00
90484,2366,28.01.21,16:03:18,1078085,   01:00,3:59:00
90485,2366,29.01.21,09:15:24,1078085,   01:00,3:59:00
90486,2366,29.01.21,10:08:30,1078085,   05:00,3:59:00
90487,2366,29.01.21,10:55:12,1078085,   01:00,3:59:00
90488,2366,29.01.21,11:02:48,1078085,   07:00,3:59:00
90489,2366,29.01.21,11:37:12,1078085,   01:00,3:59:00
90490,2366,15.03.21,12:58:18,1071427,   04:00,3:59:00
90491,2366,15.03.21,13:16:30,1071427,   03:00,3:59:00
90492,2366,15.03.21,13:22:24,1071427,   05:00,3:59:00
90493,2366,15.03.21,13:33:18,1071427,   05:00,3:59:00
90494,2366,15.03.21,13:40:48,1071427,   02:00,3:59:00
90495,2366,15.03.21,14:09:18,1071427,   03:00,3:59:00
90496,2366,02.04.21,11:36:36,1038477,   02:00,3:59:00
90497,2366,17.01.22,14:14:18,1078085,   01:00,3:59:00
90498,2366,17.01.22,15:48:36,1078085,   01:00,3:59:00
90499,2366,18.01.22,10:34:18,1078085,   03:00,3:59:00
90500,2366,18.01.22,11:30:48,1078085,   01:00,3:59:00
90501,2366,18.01.22,15:30:18,1078085,   01:00,3:59:00
90502,2366,18.01.22,15:40:24,1078085,   01:00,3:59:00
90503,2366,19.01.22,13:00:42,1078085,   01:00,3:59:00
90504,2366,20.01.22,10:10:24,1078085,   01:00,3:59:00
90505,2366,20.01.22,10:20:36,1078085,   03:00,3:59:00
90506,2366,20.01.22,15:01:36,1078085,   01:00,3:59:00
90507,2366,20.01.22,15:10:18,1078085,   02:00,3:59:00
90508,2366,20.01.22,15:33:42,1078085,   01:00,3:59:00
90509,2366,21.01.22,10:16:42,1078085,   01:00,3:59:00
90510,2366,21.01.22,10:33:06,1078085,   03:00,3:59:00
90511,2366,21.01.22,10:48:12,1078085,   02:00,3:59:00
90512,2366,21.01.22,12:41:24,1078085,   02:00,3:59:00
90513,2366,21.01.22,13:23:36,1078085,   01:00,3:59:00
90514,2366,21.01.22,13:23:42,1058116,   02:00,3:59:00
90515,2366,21.01.22,14:31:36,1078085,   01:00,3:59:00
90516,2366,21.01.22,15:32:24,1078085,   01:00,3:59:00
90517,2366,21.01.22,16:15:18,1078085,   01:00,3:59:00
90518,2366,21.01.22,16:19:30,1078085,   01:00,3:59:00
90519,2366,21.01.22,16:22:54,1078085,   01:00,3:59:00
90520,2366,24.01.22,11:02:24,1078085,   01:00,3:59:00
90521,2366,24.01.22,13:52:36,1078085,   03:00,3:59:00
90522,2366,24.01.22,14:00:00,1078085,   02:00,3:59:00
90523,2366,24.01.22,14:05:24,1071427,   01:00,3:59:00
90524,2366,24.01.22,15:35:42,1078085,   01:00,3:59:00
90525,2366,24.01.22,15:52:00,1078085,   01:00,3:59:00
90526,2366,15.06.22,11:05:30,1071427,   20:00,3:59:00
90527,2366,06.10.22,14:34:36,1071427,   02:00,3:59:00
90528,2366,17.02.23,15:20:24,1078085,   01:00,3:59:00
90529,2366,17.02.23,15:31:48,1078085,   01:00,3:59:00
90530,2366,20.02.23,15:45:48,1078085,   01:00,3:59:00
90541,2367,25.01.23,14:03:42,8373778,   02:00,3:12:00
90542,2367,06.02.23,10:38:48,8373778,   05:00,3:12:00
90543,2367,13.02.23,09:55:54,84954455495,   08:00,3:12:00
90544,2367,13.02.23,10:11:42,89287411661,   02:00,3:12:00
90545,2367,13.02.23,10:20:54,89287917468,   01:00,3:12:00
90546,2367,13.02.23,10:22:00,89287917468,   03:00,3:12:00
90547,2367,13.02.23,10:25:00,84954455495,   02:00,3:12:00
90548,2367,13.02.23,10:30:54,88007008822,   08:00,3:12:00
90549,2367,13.02.23,10:39:36,89287283496,   02:00,3:12:00
90550,2367,13.02.23,10:45:06,89287917367,   02:00,3:12:00
90551,2367,13.02.23,10:50:00,8928696,   00:00,3:12:00
90552,2367,13.02.23,10:50:54,84954455495,   02:00,3:12:00
90554,2367,13.02.23,11:58:24,89604952084,   01:00,3:12:00
90555,2367,13.02.23,12:00:06,89289397288,   01:00,3:12:00
90556,2367,13.02.23,15:30:12,89287283496,   02:00,3:12:00
90557,2367,13.02.23,16:30:12,84954455495,   02:00,3:12:00
90558,2367,14.02.23,09:55:06,84954455495,   03:00,3:12:00
90560,2367,20.02.23,10:04:30,89286859909,   02:00,3:12:00
90561,2367,20.02.23,10:16:24,89286859909,   18:00,3:12:00
90563,2367,03.03.23,14:03:42,88007707416,   01:00,3:12:00
90564,2367,03.03.23,14:04:42,88007707416,   02:00,3:12:00
90566,2367,03.03.23,14:10:54,724119,   02:00,3:12:00
90567,2367,03.03.23,14:21:42,724119,   03:00,3:12:00
90574,2367,10.03.23,14:36:00,89280979666,   01:00,3:12:00
90575,2367,10.03.23,14:40:18,89287283496,   01:00,3:12:00
90576,2367,10.03.23,14:54:18,89280979666,   01:00,3:12:00
90577,2367,14.03.23,10:56:30,89888023299,   01:00,3:12:00
90578,2367,14.03.23,10:57:36,89888023299,   01:00,3:12:00
90579,2367,14.03.23,10:58:48,89888203299,   01:00,3:12:00
90580,2367,14.03.23,10:58:48,89888203299,   01:00,3:12:00
90581,2367,14.03.23,11:29:42,8988802329,   01:00,3:12:00
90582,2367,14.03.23,11:30:42,89888023299,   01:00,3:12:00
90583,2367,14.03.23,11:31:42,89289176333,   04:00,3:12:00
90584,2367,14.03.23,11:48:18,89064885494,   01:00,3:12:00
90585,2367,14.03.23,11:49:18,89064885494,   01:00,3:12:00
90586,2367,14.03.23,11:52:12,89064885494,   01:00,3:12:00
90588,2367,14.03.23,11:57:30,89064865791,   02:00,3:12:00
90589,2367,15.03.23,09:59:18,1050005,   02:00,3:12:00
90590,2367,15.03.23,15:47:06,89521378404,   01:00,3:12:00
90591,2367,15.03.23,15:48:30,8906445494,   01:00,3:12:00
90592,2367,15.03.23,15:49:06,89064885494,   01:00,3:12:00
90593,2367,27.03.23,11:33:48,89280907979,   01:00,3:12:00
90594,2367,27.03.23,11:34:18,89280907,   01:00,3:12:00
90595,2367,27.03.23,11:36:36,89280907979,   03:00,3:12:00
90599,2367,03.04.23,13:58:42,89286953089,   02:00,3:12:00
90600,2367,03.04.23,13:59:54,89286953069,   01:00,3:12:00
90601,2367,03.04.23,14:00:30,89286953089,   01:00,3:12:00
90602,2367,03.04.23,14:01:30,8928728349,   01:00,3:12:00
90603,2367,03.04.23,14:02:24,89287283496,   06:00,3:12:00
90604,2367,05.04.23,12:07:36,89287283496,   01:00,3:12:00
90611,2367,03.05.23,10:51:36,724119,   01:00,3:12:00
90612,2367,03.05.23,13:58:24,724119,   01:00,3:12:00
90613,2367,03.05.23,14:06:30,724119,   01:00,3:12:00
90614,2367,03.05.23,15:08:18,89604352737,   01:00,3:12:00
90615,2367,03.05.23,15:10:18,89221646762,   01:00,3:12:00
90621,2367,10.05.23,09:33:54,89280914561,   02:00,3:12:00
90622,2367,10.05.23,09:32:30,89280914561,   01:00,3:12:00
90623,2367,10.05.23,09:40:06,89286859909,   01:00,3:12:00
90625,2367,10.05.23,16:17:24,8370997226,   01:00,3:12:00
90627,2367,15.05.23,11:20:54,89286859909,   02:00,3:12:00
90629,2367,15.05.23,11:48:30,89287473410,   02:00,3:12:00
90630,2367,23.05.23,13:22:36,8287283496,   01:00,3:12:00
90631,2367,23.05.23,13:24:06,89287283496,   04:00,3:12:00
90633,2367,29.05.23,14:27:54,89604352763,   02:00,3:12:00
90634,2367,02.06.23,14:55:36,89287283496,   01:00,3:12:00
90635,2367,02.06.23,14:56:12,89287283496,   03:00,3:12:00
90637,2367,20.06.23,09:39:06,1050005,   04:00,3:12:00
90638,2367,21.06.23,13:56:18,89287477776,   01:00,3:12:00
90643,2367,25.08.23,09:52:18,89280909570,   01:00,3:12:00
90644,2367,31.08.23,11:04:12,89280978354,   01:00,3:12:00
90647,2367,20.09.23,13:34:48,89626454645,   02:00,3:12:00
90648,2367,27.09.23,15:14:54,89282549000,   03:00,3:12:00
90652,2367,26.10.23,09:50:18,770596,   02:00,3:12:00
90653,2367,26.10.23,16:35:24,770596,   01:00,3:12:00
90654,2367,26.10.23,16:35:42,770596,   01:00,3:12:00
90656,2367,27.10.23,10:18:24,770596,   01:00,3:12:00
90658,2367,01.11.23,11:18:18,89289188083,   01:00,3:12:00
90659,2367,01.11.23,11:18:54,89289188083,   01:00,3:12:00
90660,2367,01.11.23,11:19:30,89289818083,   01:00,3:12:00
90661,2367,01.11.23,11:21:12,89289188083,   01:00,3:12:00
90664,2367,01.11.23,14:00:42,770596,   01:00,3:12:00
90665,2367,01.11.23,14:13:18,770596,   03:00,3:12:00
90666,2367,01.11.23,16:36:18,89287427637,   01:00,3:12:00
90671,2367,07.11.23,10:21:30,770596,   02:00,3:12:00
90674,2367,14.11.23,10:51:06,770596,   01:00,3:12:00
90676,2367,21.11.23,10:48:36,1050005,   02:00,3:12:00
90677,2367,21.11.23,15:41:36,1050005,   02:00,3:12:00
90678,2367,22.11.23,10:16:18,770596,   01:00,3:12:00
90679,2367,22.11.23,14:46:18,1050005,   03:00,3:12:00
90681,2367,24.11.23,09:20:36,1050005,   05:00,3:12:00
90682,2367,24.11.23,11:23:30,89626454645,   03:00,3:12:00
90683,2367,05.12.23,15:40:00,8938893104,   01:00,3:12:00
90684,2367,05.12.23,15:40:36,89388931043,   01:00,3:12:00
90688,2367,18.12.23,14:14:24,89286979250,   02:00,3:12:00
90695,2369,12.02.20,16:42:48,1050005,   03:00,0:59:00
90696,2369,20.08.20,10:49:00,1050005,   01:00,0:59:00
90697,2369,20.08.20,14:21:18,1050005,   01:00,0:59:00
90698,2369,21.08.20,09:02:00,1050005,   02:00,0:59:00
90709,2369,27.10.20,10:40:24,1050005,   04:00,0:59:00
90710,2369,13.01.21,17:33:48,1050005,   02:00,0:59:00
90711,2369,18.01.21,10:54:48,1050005,   03:00,0:59:00
90720,2369,30.06.21,11:22:18,1050005,   09:00,0:59:00
90721,2369,06.07.21,16:13:30,1050005,   06:00,0:59:00
90742,2369,29.04.22,11:23:24,1050026,   02:00,0:59:00
90761,2369,31.05.22,14:00:42,1050319,   09:00,0:59:00
90765,2369,06.06.22,17:23:54,88734550475,   01:00,0:59:00
90767,2369,06.06.22,17:35:24,88734550489,   01:00,0:59:00
90789,2369,23.08.22,10:17:00,02,   00:00,0:59:00
90798,2369,04.10.22,16:56:00,8105000,   00:00,0:59:00
90805,2369,22.11.23,11:23:48,1050005,   01:00,0:59:00
90809,2369,06.12.23,14:37:42,1050319,   05:00,0:59:00
90810,2369,06.12.23,14:54:12,1050319,   02:00,0:59:00
90811,2369,06.12.23,16:04:30,1050319,   01:00,0:59:00
90812,2369,11.01.23,09:05:00,8005005,   00:00,0:59:00
90817,2369,31.01.23,09:50:24,1015378,   02:00,0:59:00
91005,2369,12.12.23,14:50:36,1057419,   02:00,0:59:00
91016,2372,02.12.19,11:14:00,84952343417,   00:00,1:56:00
91017,2372,19.03.20,12:24:00,84952343417,   00:00,1:56:00
91021,2372,18.08.20,11:43:36,84952343417,   06:00,1:56:00
91022,2372,18.08.20,11:37:24,84959212227,   12:00,1:56:00
91023,2372,18.08.20,12:40:30,84952343417,   04:00,1:56:00
91034,2372,13.04.23,13:16:54,88002224227,   01:00,1:56:00
91035,2372,13.04.23,13:25:12,84959212227,   05:00,1:56:00
91036,2372,13.04.23,13:30:12,89998627137,   06:00,1:56:00
91037,2372,13.04.23,13:35:36,84959212227,   05:00,1:56:00
91040,2374,13.12.19,14:56:18,1026480,   03:00,1:06:00
91041,2374,24.12.19,14:05:00,623797,   01:00,1:06:00
91042,2374,10.01.20,09:57:42,1027487,   03:00,1:06:00
91051,2374,24.01.20,09:52:48,1026480,   02:00,1:06:00
91052,2374,28.01.20,11:02:36,1026480,   02:00,1:06:00
91053,2374,28.01.20,12:14:36,1026480,   01:00,1:06:00
91058,2374,29.01.20,09:21:00,1021705,   07:00,1:06:00
91062,2374,11.02.20,09:44:48,1050005,   04:00,1:06:00
91156,2374,27.11.20,09:50:06,1027024,   03:00,1:06:00
91159,2374,02.12.20,15:01:18,1026480,   02:00,1:06:00
91338,2374,22.12.21,14:15:48,89624214589,   01:00,1:06:00
91339,2374,22.12.21,14:18:18,89287990093,   01:00,1:06:00
91340,2374,24.12.21,15:53:54,928799,   01:00,1:06:00
91344,2374,06.06.22,17:39:12,88734550489,   01:00,1:06:00
91356,2374,02.12.23,10:47:36,1015453,   11:00,1:06:00
91357,2374,02.12.23,15:28:42,1015453,   04:00,1:06:00
91358,2374,02.12.23,16:08:12,1015453,   11:00,1:06:00
91359,2374,05.12.23,10:49:30,1015453,   02:00,1:06:00
91361,2374,03.03.23,09:25:24,8732223351,   01:00,1:06:00
91364,2374,12.09.23,16:32:42,1050005,   05:00,1:06:00
91365,2375,18.12.19,09:04:06,84957837287,   07:00,2:35:00
91366,2375,18.12.19,11:21:12,84957837287,   05:00,2:35:00
91367,2375,18.12.19,13:54:12,84957837287,   21:00,2:35:00
91368,2375,18.12.19,14:21:48,849578372871227,   01:00,2:35:00
91369,2375,18.12.19,14:49:36,849578372871227,   01:00,2:35:00
91370,2375,18.12.19,14:52:00,849578372871227,   00:00,2:35:00
91371,2375,18.12.19,14:52:00,849578372871227,   00:00,2:35:00
91372,2375,18.12.19,14:52:24,84957837287,   02:00,2:35:00
91373,2375,18.12.19,15:22:48,84957837287,   02:00,2:35:00
91374,2375,20.12.19,10:01:00,84957837287,   02:00,2:35:00
91375,2375,20.12.19,15:09:54,849578372874,   01:00,2:35:00
91376,2375,20.12.19,15:10:54,849578372871227,   03:00,2:35:00
91377,2375,20.12.19,15:16:42,849578372871227,   01:00,2:35:00
91378,2375,20.12.19,15:18:54,84957837287,   01:00,2:35:00
91379,2375,20.12.19,15:23:00,849578372871207,   00:00,2:35:00
91380,2375,20.12.19,15:24:06,849578372871227,   01:00,2:35:00
91381,2375,20.12.19,15:25:42,84957837287,   02:00,2:35:00
91382,2375,23.12.19,10:48:42,84957837287,   01:00,2:35:00
91383,2375,23.12.19,10:49:54,84957837287,   04:00,2:35:00
91384,2375,23.12.19,11:47:24,849578372871209,   03:00,2:35:00
91385,2375,23.12.19,11:52:24,84957837287,   03:00,2:35:00
91386,2375,23.12.19,11:58:00,84957837287,   00:00,2:35:00
91387,2375,23.12.19,11:58:24,84957837287,   13:00,2:35:00
91388,2375,31.12.19,16:02:54,84957837287,   02:00,2:35:00
91389,2375,31.12.19,16:06:24,84957837287,   04:00,2:35:00
91390,2375,07.08.20,11:26:48,84957837287,   11:00,2:35:00
91391,2375,09.11.20,16:24:54,84957837287,   01:00,2:35:00
91392,2375,09.11.20,16:24:42,84957837287,   17:00,2:35:00
91393,2375,10.11.20,08:52:24,84957837287,   01:00,2:35:00
91394,2375,10.11.20,09:01:30,84957837287,   01:00,2:35:00
91395,2375,10.11.20,09:35:42,84957837287,   01:00,2:35:00
91396,2375,10.11.20,09:47:42,84957837287,   01:00,2:35:00
